,title,url,id,start,end,duration,text
359,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,416.0,441.76,25.75999999999999," These measurements are from mutant mice that make them tall and skinny. By eye, we can see that mutant mice tend to be larger, even if they weigh the same. In other words, the mutant mice seem to follow this trend. And the control mice seem to follow this trend. Can we use statistics to test if there's a significant difference between the two types"
360,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,441.8,469.04,27.239999999999952," of mice? If we just did a regression, we'd get a nice looking line. But it wouldn't tell us if the mutant mice were significantly larger than the normal mice. On the other hand, a normal t-test would ignore the relationship between weight and size. And in this case, the p-value is greater than 0.05."
361,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,469.08,499.0,29.91999999999996," The humans mouse type and the relationship between weight and size are both important. We need to combine them into a single test. In other words, instead of comparing this mean to this mean, which is what a t-test would do, we want to compare this line to this line. To do this, we need an equation that has a term for the y-intercept for the normal mice."
362,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,499.0,529.8,30.799999999999955," We also need a term for the mutant mouse offset. And lastly, a term for the slope, which, in this case, is the same for both types of mice. This means we need to design matrix where the first column is ones. This means that both lines intercept the y-axis at some point. The second column indicates whether the mutant offset is on or off."
363,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,529.8,557.76,27.96000000000004," The mutant offset is off for the control mice. And on for the mutant mice, this allows the mutants to have their own y-intercept. And the last column has the weight data. The first four values are the X-coordinates for the control mice. And the last four values are the X-coordinates for the mutant mice."
364,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,557.76,579.6,21.840000000000032," Let's focus on the first row. Plug in the numbers and we get a value on the red line. Now let's focus on the second row. Again, we get a value on the red line. And from here, we just plug in the values and we get coordinates on either the red or the green"
365,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,579.6,601.0,21.399999999999977," line. We get coordinates on the red line when the mutant offset is off. And we get coordinates on the green line when the mutant offset is on. Once we have the locations on the lines, we can calculate the residuals, which are hard to see since they are so small in this example."
366,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,601.0,627.24,26.24000000000001," Now we can compare the fancy model to a simpler model. In this simpler model, we model mouse size by using just the average size of the mouse. We ignore mouse weight and we ignore mouse type. This is the default model that we use when we do the T-test. Now we plug in the sum of squares of the residuals for the fancy model."
367,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,627.24,648.48,21.24000000000001, And we plug in three for the P fancy term since there are three parameters in our fancy equation. And we plug in the sum of squares of the residuals for the simple model. And we plug in one for the P simple term since there is only one parameter in the simple equation.
368,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,648.48,676.16,27.67999999999995, This gives us 21.88 and that gives us a P value of 0.003. Bam. The small P value says that taking weight and mouse type into account is significantly better at predicting size than just using the average size. Note the simple model can be any simpler model.
369,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,676.16,707.08,30.920000000000076," If we did a super simple linear regression, we'd have a model that takes weight into account but ignores the fact that some mice are normal and others are mutants. Then we plug in the sum of squares of the residuals just like before. The simple regression equation has two parameters, so P simple equals two. We then plug in the numbers and we get a P value equal to 0.0023."
370,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,707.08,723.24,16.159999999999968, Double bam. This small P value suggests that using both weight and mouse type is better at predicting mouse size than weight alone. Here's another simple model. It's just a normal T test.
371,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,723.24,746.56,23.319999999999936," This model ignores mouse weight. Again, plug in the sum of squares of the residuals and the equation has two parameters, so P simple equals two. And that gives us a P value equal to 0.0025. Oh my gosh, it's the coveted triple bam."
372,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,746.56,771.16,24.600000000000023," This small P value suggests that using mouse weight and type is better at predicting mouse size than mouse type alone. So you can see that the question you want to ask determines what type of simple model you want to use to compare your fancy model to. Okay, one last example of a design matrix."
373,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,771.16,791.0400000000001,19.88000000000011," Lab A does an experiment. One lab B replicates it. However, their measurements tended to be smaller overall. This is a batch effect. We would like to combine these two data sets to see if mutants are different from controls,"
374,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,791.0400000000001,810.64,19.59999999999991," but we need to compensate for the batch effect. Here's how to do it. First, add a term for the mean control value from lab A. Second, add a term for the lab B offset. This takes care of the batch effect."
375,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,810.64,838.16,27.519999999999985," Third, add a term for the differences between the mutant and the control measurements. Here's the design matrix. Essentially, we want to know if this last term in the equation is important or not. Alternatively, is this last column important? So we compare the fit of this fancy equation to this simpler one that ignores the control"
376,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,838.16,863.4,25.24000000000001," mutant difference. A small p-value will tell us that the equation that keeps track of the mutant control differences predicts the gene expression better than one that does not. This will mean that the difference between controls and mutants is significant. Hooray, we've made it to the end of another exciting stat quest."
377,"Design Matrices For Linear Models, Clearly Explained!!!",https://www.youtube.com/watch?v=CqLGvwi-5Pc,CqLGvwi-5Pc,863.4,879.0400000000001,15.6400000000001," If you like this stat quest and would like to see more, please subscribe. And if you have any other ideas of things you'd like me to do stat quest on, or you've got a certain design matrix you'd like to see an example of, just let me know in the comments below. Until then, quest on."
378,"Odds and Log(Odds), Clearly Explained!!!",https://www.youtube.com/watch?v=ARfXDSkQf1Y,ARfXDSkQf1Y,0.0,20.0,20.0," This stat quest is odd. So I'm going to talk about the odds and the log of the odds. Stat Quest. Hello, I'm Josh Starmer and welcome to stat quest. Today we're going to be talking about odds and log odds,"
